model,run,image_id,category,n_points,CC,SIM,KL,NSS,AUC,CC_partial
qwen-3.5-plus,4,4ea758,poster,48,0.6107774676091554,0.5541302625996751,1.0057071603185057,1.3114618658251815,0.823146629657733,0.5680215835566412
qwen-3.5-plus,6,4ea758,poster,48,0.5902224767813804,0.5552275636507826,0.9169465543439368,1.2431352939673475,0.8081425299601014,0.5564901675497745
qwen-3.5-plus,7,4ea758,poster,49,0.6334952413033201,0.5627878671659068,0.8657456192398076,1.352892317861275,0.8205796699153706,0.6001352542930039
qwen-3.5-plus,8,4ea758,poster,44,0.6228757291930465,0.5623179721691619,0.9064998446684309,1.3722694402294207,0.8258661058563094,0.5888553127807539
qwen-3.5-plus,10,4ae90b,mobile,43,0.2956648031153415,0.4462870698968998,1.855980242082051,0.5718107213380899,0.6873759855722856,0.22728927772511584
qwen-3.5-plus,9,4ea758,poster,40,0.5859066400924544,0.548223632347816,0.9850681309083122,1.255132473295315,0.8152915957010601,0.5702191467156718
qwen-3.5-plus,10,4ea758,poster,44,0.6618226876501239,0.5805030312197739,0.8749194404383391,1.4181905321758164,0.8284293919036755,0.6419904890679954
qwen-3.5-plus,1,52a3d2,web,50,0.4190638522066895,0.461935398491468,1.8143874430982603,0.7524410578427406,0.7057614613957028,0.38606459823037587
qwen-3.5-plus,4,52a3d2,web,42,0.4219837041589226,0.46312799154992584,1.4059690298688228,0.7329310325089544,0.7466976317658205,0.3779644050771353
qwen-3.5-plus,2,52a3d2,web,37,0.41791694890472036,0.4460782821645003,1.8602691293527978,0.7240521164597638,0.7103997980070934,0.3981161936542725
qwen-3.5-plus,5,52a3d2,web,40,0.46313259640609283,0.4771571349802498,1.6112836314388328,0.7705611426249943,0.7064764102503807,0.4104905718644722
qwen-3.5-plus,3,52a3d2,web,50,0.4336101822783237,0.4822012339933087,1.374146694298108,0.7483613813381078,0.7404410494913382,0.40836632731943556
qwen-3.5-plus,6,52a3d2,web,46,0.415206420135548,0.4227866989117254,2.2134136510009528,0.7113366915290659,0.682928868939851,0.3851801095026231
qwen-3.5-plus,7,52a3d2,web,45,0.44712634653600547,0.47739451206200056,1.3604656864419509,0.7838931269616679,0.7401256151538307,0.413689033474543
qwen-3.5-plus,8,52a3d2,web,44,0.418027703370585,0.4489574200787749,1.608647026535066,0.744212545890635,0.7085838448100317,0.39325456539054543
qwen-3.5-plus,9,52a3d2,web,45,0.44897021821984107,0.46971108608554474,1.3467165819863567,0.8037041842740452,0.7396198877852342,0.4106698959495805
